lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
[0.01],0,False,1,b7246_00003,2023-10-01_19-12-39,1696158759,46.47349429130554,46.47349429130554,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,46.47349429130554,1,19535,1.932542085647583,150,4.269845962524414,300.0,0.008721709294865529,0.0017618341216196617,0.045757602006196975,0.023870808196564515,0.04197420781408104,0.008721709294865529,0.0017618341216196617,0.045757602006196975,0.023870808196564515,0,0,0,0,44.540308475494385,2000,44.540308475494385,2000.0,0.4362903095334768,0.14829485513269902,0.31151278454065323,0.18678150691092013,0.38509071026538544,0.4362903095334768,0.14829485513269902,0.31151278454065323,0.18678150691092013,0,0,0,0,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.01],1,False,2,b7246_00003,2023-10-01_19-13-24,1696158804,45.33959674835205,91.81309103965759,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,91.81309103965759,2,19535,1.8725998401641846,150,6.142445802688599,450.0,0.008539258427917957,0.0017866394280766447,0.04561800889670849,0.024040341824293137,0.04226865775106473,0.008539258427917957,0.0017618341216196617,0.04561800889670849,0.023870808196564515,0,1,0,1,43.46647548675537,2000,88.00678396224976,4000.0,0.4310245027244091,0.14444838275015354,0.30863260765373707,0.18422991613298653,0.38006365618163696,0.4310245027244091,0.14444838275015354,0.30863260765373707,0.18422991613298653,0,0,0,0,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.0025],2,False,3,b7246_00003,2023-10-01_19-14-10,1696158850,45.53978133201599,137.35287237167358,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,137.35287237167358,3,19535,1.9064323902130127,150,8.048878192901611,600.0,0.008180679815510909,0.0017060939618386327,0.04433986996610959,0.02319699681053559,0.041304890289633175,0.008180679815510909,0.0017060939618386327,0.04433986996610959,0.02319699681053559,0,0,0,0,43.632659673690796,2000,131.63944363594055,6000.0,0.4303950801193714,0.14439899623394012,0.30837275801599023,0.18416181691735983,0.37999867925288916,0.4303950801193714,0.14439899623394012,0.30837275801599023,0.18416181691735983,0,0,0,0,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.0025],3,False,4,b7246_00003,2023-10-01_19-14-58,1696158898,47.86290645599365,185.21577882766724,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,185.21577882766724,4,19535,1.9206383228302002,150,9.969516515731812,750.0,0.008600418039908011,0.0017822326975874604,0.045099517479538914,0.023526310498515765,0.042216497931347415,0.008180679815510909,0.0017060939618386327,0.04433986996610959,0.02319699681053559,1,1,1,1,45.94173574447632,2000,177.58117938041687,8000.0,0.4304115431010723,0.1444276014342904,0.308398355692625,0.18416233763843776,0.3800363159413721,0.4303950801193714,0.14439899623394012,0.30837275801599023,0.18416181691735983,1,1,1,1,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.000625],4,False,5,b7246_00003,2023-10-01_19-15-44,1696158944,46.5572395324707,231.77301836013794,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,231.77301836013794,5,19535,1.9070372581481934,150,11.876553773880005,900.0,0.0081164249094824,0.001652483957974861,0.04381291449069977,0.02270141541957855,0.04065075593362147,0.0081164249094824,0.001652483957974861,0.04381291449069977,0.02270141541957855,0,0,0,0,44.649375677108765,2000,222.23055505752563,10000.0,0.4299528496414423,0.14431663151085378,0.3082033896893263,0.1840672669708729,0.37989028878197684,0.4299528496414423,0.14431663151085378,0.3082033896893263,0.1840672669708729,0,0,0,0,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.000625],5,False,6,b7246_00003,2023-10-01_19-16-31,1696158991,46.25139260292053,278.0244109630585,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,278.0244109630585,6,19535,1.9828953742980957,150,13.8594491481781,1050.0,0.008077678680419921,0.0016917388459357122,0.04403291421631972,0.022984536786874135,0.04113075304362555,0.008077678680419921,0.001652483957974861,0.04381291449069977,0.02270141541957855,0,1,1,1,44.26778864860535,2000,266.498343706131,12000.0,0.4301967463195324,0.14441010212898253,0.30829704634845256,0.18411670680344105,0.38001329204250545,0.4299528496414423,0.14431663151085378,0.3082033896893263,0.1840672669708729,1,1,1,1,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.00015625],6,False,7,b7246_00003,2023-10-01_19-17-17,1696159037,46.27513575553894,324.2995467185974,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,324.2995467185974,7,19535,1.9025633335113525,150,15.762012481689453,1200.0,0.007999872950216135,0.0016284637417023381,0.04349699815114339,0.022537962856392067,0.0403542283001712,0.007999872950216135,0.0016284637417023381,0.04349699815114339,0.022537962856392067,0,0,0,0,44.37197971343994,2000,310.8703234195709,14000.0,0.4300456315129995,0.14436757048219442,0.3082149546593428,0.18408143269270658,0.3799573271858228,0.4299528496414423,0.14431663151085378,0.3082033896893263,0.1840672669708729,2,2,2,2,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[0.00015625],7,False,8,b7246_00003,2023-10-01_19-18-03,1696159083,46.30737066268921,370.6069173812866,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,370.6069173812866,8,19535,1.8905344009399414,150,17.652546882629395,1350.0,0.00809272843102614,0.0016023757533791165,0.04347979406515757,0.02239045649766922,0.04002968590157955,0.007999872950216135,0.0016023757533791165,0.04347979406515757,0.02239045649766922,1,0,0,0,44.41616773605347,2000,355.2864911556244,16000.0,0.4301051490157843,0.1443807368800044,0.3082311664372683,0.1840808991342783,0.37997465294412,0.4299528496414423,0.14431663151085378,0.3082033896893263,0.1840672669708729,3,3,3,3,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[3.90625e-05],8,False,9,b7246_00003,2023-10-01_19-18-50,1696159130,46.29817461967468,416.9050920009613,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,416.9050920009613,9,19535,1.8998839855194092,150,19.552430868148804,1500.0,0.007989428636307517,0.0016174618488488098,0.04354459670682748,0.02250388735284408,0.04021768079898205,0.007989428636307517,0.0016023757533791165,0.04347979406515757,0.02239045649766922,0,1,1,1,44.39774990081787,2000,399.68424105644226,18000.0,0.42994911509752276,0.14438364651799201,0.3081650929003954,0.184055119253695,0.37997848165125353,0.42994911509752276,0.14431663151085378,0.3081650929003954,0.184055119253695,0,4,0,0,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
[3.90625e-05],9,False,10,b7246_00003,2023-10-01_19-19-36,1696159176,46.36239981651306,463.26749181747437,37610,sepc622.se.cuhk.edu.hk,137.189.58.22,463.26749181747437,10,19535,1.9096360206604004,150,21.462066888809204,1650.0,0.00800897523139914,0.0016408973575259248,0.04365129716694355,0.022621132358908655,0.040507991279819404,0.007989428636307517,0.0016023757533791165,0.04347979406515757,0.02239045649766922,1,2,2,2,44.45217967033386,2000,444.1364207267761,20000.0,0.42994791531562804,0.1443292808160186,0.3081660250425339,0.18404904142022133,0.3799069370464543,0.42994791531562804,0.14431663151085378,0.3081650929003954,0.18404904142022133,0,5,1,0,2.337303876876831,150,2.337303876876831,150.0,0.7457132522265116,0.07574263895551364,0.38829418917497,0.167170263727506,0.27521380589555033
