lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L1_std,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/best/L1_std,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,val/last improve/L1_std,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L1_std,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/best/L1_std,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,train/last improve/L1_std,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L1_std,initial_stats/val_initial/L2
[0.01],0,False,1,38361_00000,2023-10-12_02-38-28,1697049508,58.074053049087524,58.074053049087524,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,58.074053049087524,1,32295,0.015775442123413086,1,0.31307363510131836,2.0,0.07669287174940109,0.007801992818713188,0.20207448303699493,0.05341580510139465,0.0703476145863533,0.08832889005706564,0.07669287174940109,0.007801992818713188,0.20207448303699493,0.05341580510139465,0.0703476145863533,0,0,0,0,0,58.057419538497925,2000,58.057419538497925,2000.0,6.751581031799317,0.7637734566032887,1.6604247083067893,0.4934138184338808,0.7211139704585076,0.8739413347606856,6.751581031799317,0.7637734566032887,1.6604247083067893,0.4934138184338808,0.7211139704585076,0,0,0,0,0,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.01],1,False,2,38361_00000,2023-10-12_02-39-22,1697049562,54.64263844490051,112.71669149398804,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,112.71669149398804,2,32295,0.015043973922729492,1,0.32811760902404785,3.0,0.06363922357559204,0.006565405055880547,0.1686650961637497,0.04494806006550789,0.06741746515035629,0.08102718714037004,0.06363922357559204,0.006565405055880547,0.1686650961637497,0.04494806006550789,0.06741746515035629,0,0,0,0,0,54.627021074295044,2000,112.68444061279297,4000.0,6.726099422216415,0.7626021079719066,1.6556971865296364,0.49254554487764834,0.7209681808948517,0.8732709247260593,6.726099422216415,0.7626021079719066,1.6556971865296364,0.49254554487764834,0.7209681808948517,0,0,0,0,0,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.0025],2,False,3,38361_00000,2023-10-12_02-40-17,1697049617,54.74005317687988,167.45674467086792,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,167.45674467086792,3,32295,0.014889240264892578,1,0.34300684928894043,4.0,0.06061987206339836,0.0071531119756400585,0.15372200310230255,0.044214703142642975,0.07209865003824234,0.08457607212232109,0.06061987206339836,0.006565405055880547,0.15372200310230255,0.044214703142642975,0.06741746515035629,0,1,0,0,1,54.72468638420105,2000,167.40912699699402,6000.0,6.717512983798981,0.7625132952332496,1.6540228028297423,0.4923048051148653,0.7211607245206832,0.8732200726238774,6.717512983798981,0.7625132952332496,1.6540228028297423,0.4923048051148653,0.7209681808948517,0,0,0,0,1,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.0025],3,False,4,38361_00000,2023-10-12_02-41-12,1697049672,54.76492428779602,222.22166895866394,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,222.22166895866394,4,32295,0.01512289047241211,1,0.35812973976135254,5.0,0.05958382412791252,0.0072969431057572365,0.15506330132484436,0.043906811624765396,0.07327468693256378,0.0854221464595525,0.05958382412791252,0.006565405055880547,0.15372200310230255,0.043906811624765396,0.06741746515035629,0,2,1,0,2,54.7493109703064,2000,222.15843796730042,8000.0,6.716963711500168,0.7621010454595089,1.653982476890087,0.4922361735850573,0.7209136612713337,0.8729839892343437,6.716963711500168,0.7621010454595089,1.653982476890087,0.4922361735850573,0.7209136612713337,0,0,0,0,0,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.000625],4,False,5,38361_00000,2023-10-12_02-42-07,1697049727,55.01201605796814,277.2336850166321,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,277.2336850166321,5,32295,0.01571202278137207,1,0.3738417625427246,6.0,0.052889905869960785,0.006689734756946564,0.1360609382390976,0.03975805640220642,0.07147778570652008,0.08179079873033741,0.052889905869960785,0.006565405055880547,0.1360609382390976,0.03975805640220642,0.06741746515035629,0,3,0,0,3,54.9955198764801,2000,277.1539578437805,10000.0,6.714206858873367,0.7621187971234321,1.6534826660752295,0.49213500747084615,0.7210279291272164,0.872994156408525,6.714206858873367,0.7621010454595089,1.6534826660752295,0.49213500747084615,0.7209136612713337,0,1,0,0,1,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.000625],5,False,6,38361_00000,2023-10-12_02-43-05,1697049785,58.29270792007446,335.52639293670654,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,335.52639293670654,6,32295,0.015600442886352539,1,0.38944220542907715,7.0,0.05999702960252762,0.006893499754369259,0.1428045630455017,0.04117752984166145,0.07209683954715729,0.08302710252904927,0.052889905869960785,0.006565405055880547,0.1360609382390976,0.03975805640220642,0.06741746515035629,1,4,1,1,4,58.27634286880493,2000,335.43030071258545,12000.0,6.715539728164673,0.7619817731678485,1.6536279661059379,0.4921443651765585,0.7209232531487941,0.8729156735721089,6.714206858873367,0.7619817731678485,1.6534826660752295,0.49213500747084615,0.7209136612713337,1,0,1,1,2,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.00015625],6,False,7,38361_00000,2023-10-12_02-44-03,1697049843,57.78377103805542,393.31016397476196,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,393.31016397476196,7,32295,0.015173196792602539,1,0.4046154022216797,8.0,0.058318156749010086,0.006695766467601061,0.1406819075345993,0.040651001036167145,0.07101622223854065,0.08182766321728283,0.052889905869960785,0.006565405055880547,0.1360609382390976,0.03975805640220642,0.06741746515035629,2,5,2,2,5,57.767892837524414,2000,393.19819355010986,14000.0,6.7159118475914,0.7621089636385441,1.6535452399849893,0.4921235141903162,0.7210392047464848,0.8729885243452769,6.714206858873367,0.7619817731678485,1.6534826660752295,0.4921235141903162,0.7209136612713337,2,1,2,0,3,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[0.00015625],7,False,8,38361_00000,2023-10-12_02-44-59,1697049899,56.18776798248291,449.4979319572449,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,449.4979319572449,8,32295,0.015867233276367188,1,0.4204826354980469,9.0,0.05580916255712509,0.006638809572905302,0.13545937836170197,0.040076643228530884,0.07094162702560425,0.08147889035146037,0.052889905869960785,0.006565405055880547,0.13545937836170197,0.03975805640220642,0.06741746515035629,3,6,0,3,6,56.1712121963501,2000,449.36940574645996,16000.0,6.70868397641182,0.7616677219569683,1.653030205488205,0.4920163122266531,0.7208041647076606,0.8727357686934621,6.70868397641182,0.7616677219569683,1.653030205488205,0.4920163122266531,0.7208041647076606,0,0,0,0,0,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[3.90625e-05],8,False,9,38361_00000,2023-10-12_02-45-56,1697049956,56.59436774253845,506.0922996997833,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,506.0922996997833,9,32295,0.014963388442993164,1,0.43544602394104004,10.0,0.055848486721515656,0.006837033201009035,0.13362069427967072,0.04025910049676895,0.07222382724285126,0.08268635438214117,0.052889905869960785,0.006565405055880547,0.13362069427967072,0.03975805640220642,0.06741746515035629,4,7,0,4,7,56.57887125015259,2000,505.94827699661255,18000.0,6.70889179444313,0.7614199321866035,1.6529427559375762,0.4919852721244097,0.7206575234532356,0.8725937956383849,6.70868397641182,0.7614199321866035,1.6529427559375762,0.4919852721244097,0.7206575234532356,1,0,0,0,0,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
[3.90625e-05],9,False,10,38361_00000,2023-10-12_02-46-53,1697050013,56.76657009124756,562.8588697910309,271242,sepc622.se.cuhk.edu.hk,137.189.58.22,562.8588697910309,10,32295,0.015738487243652344,1,0.4511845111846924,11.0,0.05452663451433182,0.006672840099781752,0.13271959125995636,0.039741117507219315,0.07136893272399902,0.08168745374769465,0.052889905869960785,0.006565405055880547,0.13271959125995636,0.039741117507219315,0.06741746515035629,5,8,0,0,8,56.75006914138794,2000,562.6983461380005,20000.0,6.713255417823792,0.7618239322900772,1.6532129650712013,0.49207386384904384,0.720877174794674,0.8728252587374389,6.70868397641182,0.7614199321866035,1.6529427559375762,0.4919852721244097,0.7206575234532356,2,1,1,1,1,0.2972981929779053,1,0.2972981929779053,1.0,21.684724807739258,0.5646652579307556,3.947361469268799,0.7415114045143127,0.12176304310560226,0.7514421188160507
