lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L1_std,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/best/L1_std,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,val/last improve/L1_std,test/current/time,test/current/steps,test/current/overall time,test/current/overall steps,test/current/mse,test/current/L2^2,test/current/mae,test/current/L1,test/current/L1_std,test/current/L2,test/best/mse,test/best/L2^2,test/best/mae,test/best/L1,test/best/L1_std,test/last improve/mse,test/last improve/L2^2,test/last improve/mae,test/last improve/L1,test/last improve/L1_std,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L1_std,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/best/L1_std,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,train/last improve/L1_std,initial_stats/test_initial/time,initial_stats/test_initial/steps,initial_stats/test_initial/overall time,initial_stats/test_initial/overall steps,initial_stats/test_initial/mse,initial_stats/test_initial/L2^2,initial_stats/test_initial/mae,initial_stats/test_initial/L1,initial_stats/test_initial/L1_std,initial_stats/test_initial/L2,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L1_std,initial_stats/val_initial/L2
[0.01],0,False,1,ad10d_00001,2023-10-31_17-37-01,1698745021,579.6410691738129,579.6410691738129,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,579.6410691738129,1,16918,0.22970867156982422,1,0.4801621437072754,2.0,0.0023585662711411715,0.0005601195734925568,0.03177464380860329,0.016143040731549263,0.017306771129369736,0.02366684544869799,0.0023585662711411715,0.0005601195734925568,0.03177464380860329,0.016143040731549263,0.017306771129369736,0,0,0,0,0,0.22101211547851562,1,0.7627813816070557,2.0,0.002358430763706565,0.0005613455432467163,0.03191545978188515,0.01618201658129692,0.01730578951537609,0.02369273186542059,0.002358430763706565,0.0005613455432467163,0.03191545978188515,0.01618201658129692,0.01730578951537609,0,0,0,0,0,579.1865766048431,2000,579.1865766048431,2000.0,1.207452930688858,0.29609589713811874,0.6293452427983284,0.3372612293213606,0.4264053286164999,0.5441469444351579,1.207452930688858,0.29609589713811874,0.6293452427983284,0.3372612293213606,0.4264053286164999,0,0,0,0,0,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.01],1,False,2,ad10d_00001,2023-10-31_17-46-37,1698745597,576.0223541259766,1155.6634232997894,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,1155.6634232997894,2,16918,0.2307138442993164,1,0.7108759880065918,3.0,0.002060988685116172,0.00047918790369294584,0.03051566146314144,0.015510805882513523,0.015446837991476059,0.02189036097676203,0.002060988685116172,0.00047918790369294584,0.03051566146314144,0.015510805882513523,0.015446837991476059,0,0,0,0,0,0.2248671054840088,1,0.9876484870910645,3.0,0.0020466435234993696,0.00048007615259848535,0.030452173203229904,0.01549702137708664,0.015489366836845875,0.02191064016861409,0.0020466435234993696,0.00048007615259848535,0.030452173203229904,0.01549702137708664,0.015489366836845875,0,0,0,0,0,575.562335729599,2000,1154.7489123344421,4000.0,1.200736352622509,0.29463848866522313,0.6269706760346889,0.336059199526906,0.4261697690039873,0.5428061243807251,1.200736352622509,0.29463848866522313,0.6269706760346889,0.336059199526906,0.4261697690039873,0,0,0,0,0,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.0025],2,False,3,ad10d_00001,2023-10-31_17-56-19,1698746179,582.539067029953,1738.2024903297424,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,1738.2024903297424,3,16918,0.23626112937927246,1,0.9471371173858643,4.0,0.0013166015269234776,0.0002829079458024353,0.0230568777769804,0.011538521386682987,0.012238127179443836,0.016819867591703428,0.0013166015269234776,0.0002829079458024353,0.0230568777769804,0.011538521386682987,0.012238127179443836,0,0,0,0,0,0.22461557388305664,1,1.212264060974121,4.0,0.0013164777774363756,0.00027865555603057146,0.02305365912616253,0.011491965502500534,0.012107497081160545,0.016692979243699176,0.0013164777774363756,0.00027865555603057146,0.02305365912616253,0.011491965502500534,0.012107497081160545,0,0,0,0,0,582.0736949443817,2000,1736.8226072788239,6000.0,1.1990937039852143,0.2944601359218359,0.6262337455153465,0.33574746039509773,0.4262713370323181,0.5426418118076011,1.1990937039852143,0.2944601359218359,0.6262337455153465,0.33574746039509773,0.4261697690039873,0,0,0,0,1,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.0025],3,False,4,ad10d_00001,2023-10-31_18-06-15,1698746775,596.1154170036316,2334.317907333374,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,2334.317907333374,4,16918,0.23539328575134277,1,1.182530403137207,5.0,0.0017073379131034017,0.000311874522594735,0.025521190837025642,0.012364767491817474,0.012609059922397137,0.01765996949586083,0.0013166015269234776,0.0002829079458024353,0.0230568777769804,0.011538521386682987,0.012238127179443836,1,1,1,1,1,0.23209691047668457,1,1.4443609714508057,5.0,0.00173426594119519,0.00031288928585126996,0.025568855926394463,0.012405112385749817,0.012609669007360935,0.017688676769370568,0.0013164777774363756,0.00027865555603057146,0.02305365912616253,0.011491965502500534,0.012107497081160545,1,1,1,1,1,595.6428868770599,2000,2332.465494155884,8000.0,1.1992897505760194,0.2943496157079935,0.6261904320716858,0.33567723663151267,0.42619107867777345,0.5425399669222476,1.1990937039852143,0.2943496157079935,0.6261904320716858,0.33567723663151267,0.4261697690039873,1,0,0,0,2,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.000625],4,False,5,ad10d_00001,2023-10-31_18-16-04,1698747364,588.3711524009705,2922.6890597343445,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,2922.6890597343445,5,16918,0.23784828186035156,1,1.4203786849975586,6.0,0.000694026704877615,0.00014887146244291216,0.01608571782708168,0.007991586811840534,0.009219907224178314,0.012201289376246765,0.000694026704877615,0.00014887146244291216,0.01608571782708168,0.007991586811840534,0.009219907224178314,0,0,0,0,0,0.2280726432800293,1,1.672433614730835,6.0,0.00067998340819031,0.00014072624617256224,0.016043100506067276,0.007936593145132065,0.008816881105303764,0.011862809370994808,0.00067998340819031,0.00014072624617256224,0.016043100506067276,0.007936593145132065,0.008816881105303764,0,0,0,0,0,587.9002907276154,2000,2920.365784883499,10000.0,1.1985910987257957,0.29425573760271073,0.6259084326028824,0.3355563055723906,0.4261989199668169,0.5424534427973619,1.1985910987257957,0.29425573760271073,0.6259084326028824,0.3355563055723906,0.4261697690039873,0,0,0,0,3,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.000625],5,False,6,ad10d_00001,2023-10-31_18-25-45,1698747945,581.2517323493958,3503.9407920837402,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,3503.9407920837402,6,16918,0.23775005340576172,1,1.6581287384033203,7.0,0.000432300177635625,0.00011082005948992446,0.013297474011778831,0.006974666379392147,0.00788508728146553,0.010527110690494541,0.000432300177635625,0.00011082005948992446,0.013297474011778831,0.006974666379392147,0.00788508728146553,0,0,0,0,0,0.22678422927856445,1,1.8992178440093994,7.0,0.0004619017709046602,0.00011728805111488327,0.013454721309244633,0.007034065201878548,0.008234716020524502,0.010829960808557124,0.0004619017709046602,0.00011728805111488327,0.013454721309244633,0.007034065201878548,0.008234716020524502,0,0,0,0,0,580.7825627326965,2000,3501.1483476161957,12000.0,1.1987331653833389,0.29435606668889525,0.6259018827080727,0.3355617156177759,0.42631068943440914,0.5425459120562013,1.1985910987257957,0.29425573760271073,0.6259018827080727,0.3355563055723906,0.4261697690039873,1,1,0,1,4,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.00015625],6,False,7,ad10d_00001,2023-10-31_18-35-27,1698748527,582.0282402038574,4085.9690322875977,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,4085.9690322875977,7,16918,0.2269906997680664,1,1.8851194381713867,8.0,0.0004722272860817611,9.634261368773878e-05,0.013316506519913673,0.006547723431140184,0.007312343921512365,0.00981542733087759,0.000432300177635625,9.634261368773878e-05,0.013297474011778831,0.006547723431140184,0.007312343921512365,1,0,1,0,0,0.21865010261535645,1,2.117867946624756,8.0,0.00047335942508652806,9.756905637914315e-05,0.013351733796298504,0.0065835947170853615,0.007363816723227501,0.009877705015799123,0.0004619017709046602,9.756905637914315e-05,0.013351733796298504,0.0065835947170853615,0.007363816723227501,1,0,0,0,0,581.577513217926,2000,4082.7258608341217,14000.0,1.198421196103096,0.2942658360302448,0.6257799945473671,0.33546201661229136,0.42629013635218144,0.5424627508228052,1.198421196103096,0.29425573760271073,0.6257799945473671,0.33546201661229136,0.4261697690039873,0,2,0,0,5,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[0.00015625],7,False,8,ad10d_00001,2023-10-31_18-45-07,1698749107,579.7607569694519,4665.72978925705,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,4665.72978925705,8,16918,0.22600698471069336,1,2.11112642288208,9.0,0.0005043543060310185,9.780010441318154e-05,0.013189122080802917,0.006480769719928503,0.007469952572137117,0.009889393531111073,0.000432300177635625,9.634261368773878e-05,0.013189122080802917,0.006480769719928503,0.007312343921512365,2,1,0,0,1,0.21783924102783203,1,2.335707187652588,9.0,0.0005126532050780952,0.00010070598364109173,0.01315084658563137,0.006476021837443113,0.007666002959012985,0.010035237099395895,0.0004619017709046602,9.756905637914315e-05,0.01315084658563137,0.006476021837443113,0.007363816723227501,2,1,0,0,1,579.3120415210724,2000,4662.037902355194,16000.0,1.198871195793152,0.2942945840060711,0.6258048322498798,0.3354592938125133,0.42632535482943057,0.5424892478253105,1.198421196103096,0.29425573760271073,0.6257799945473671,0.3354592938125133,0.4261697690039873,1,3,1,0,6,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[3.90625e-05],8,False,9,ad10d_00001,2023-10-31_18-54-48,1698749688,581.0541059970856,5246.783895254135,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,5246.783895254135,9,16918,0.23308229446411133,1,2.3442087173461914,10.0,0.00032253461540676653,8.33284793770872e-05,0.010968788526952267,0.005737899336963892,0.0070996773429214954,0.00912844342574829,0.00032253461540676653,8.33284793770872e-05,0.010968788526952267,0.005737899336963892,0.0070996773429214954,0,0,0,0,0,0.2160654067993164,1,2.5517725944519043,10.0,0.0003049830556847155,8.069345494732261e-05,0.010866093449294567,0.005705412942916155,0.0069384523667395115,0.008982953575930503,0.0003049830556847155,8.069345494732261e-05,0.010866093449294567,0.005705412942916155,0.0069384523667395115,0,0,0,0,0,580.600350856781,2000,5242.638253211975,18000.0,1.1985945168733596,0.2941925967782736,0.62572727689147,0.3354299109727144,0.4262310785204172,0.5423952403720681,1.198421196103096,0.2941925967782736,0.62572727689147,0.3354299109727144,0.4261697690039873,2,0,0,0,7,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
[3.90625e-05],9,False,10,ad10d_00001,2023-10-31_19-04-27,1698750267,578.9692850112915,5825.753180265427,390730,sepc622.se.cuhk.edu.hk,137.189.58.22,5825.753180265427,10,16918,0.23530793190002441,1,2.579516649246216,11.0,0.00029299844754859805,7.886924140620977e-05,0.010648805648088455,0.00560605525970459,0.006887799594551325,0.008880835625447066,0.00029299844754859805,7.886924140620977e-05,0.010648805648088455,0.00560605525970459,0.006887799594551325,0,0,0,0,0,0.2309877872467041,1,2.7827603816986084,11.0,0.0002949712215922773,7.975486369105056e-05,0.01067227404564619,0.005628877319395542,0.006933325435966253,0.008930557860013592,0.0002949712215922773,7.975486369105056e-05,0.01067227404564619,0.005628877319395542,0.006933325435966253,0,0,0,0,0,578.4982309341431,2000,5821.136484146118,20000.0,1.198438726246357,0.29426968301832673,0.625743939846754,0.335424542337656,0.4263261447697878,0.5424662966658175,1.198421196103096,0.2941925967782736,0.62572727689147,0.335424542337656,0.4261697690039873,3,1,1,0,8,0.54176926612854,1,0.54176926612854,1.0,2.0851972103118896,0.17567487061023712,0.8842799663543701,0.3316930830478668,0.2562325596809387,0.41913586175634876,0.25045347213745117,1,0.25045347213745117,1.0,2.0454232692718506,0.17467324435710907,0.8769100308418274,0.33067137002944946,0.2555978298187256,0.4179392830987643
