lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L1_std,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/best/L1_std,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,val/last improve/L1_std,test/current/time,test/current/steps,test/current/overall time,test/current/overall steps,test/current/mse,test/current/L2^2,test/current/mae,test/current/L1,test/current/L1_std,test/current/L2,test/best/mse,test/best/L2^2,test/best/mae,test/best/L1,test/best/L1_std,test/last improve/mse,test/last improve/L2^2,test/last improve/mae,test/last improve/L1,test/last improve/L1_std,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L1_std,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/best/L1_std,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,train/last improve/L1_std,initial_stats/test_initial/time,initial_stats/test_initial/steps,initial_stats/test_initial/overall time,initial_stats/test_initial/overall steps,initial_stats/test_initial/mse,initial_stats/test_initial/L2^2,initial_stats/test_initial/mae,initial_stats/test_initial/L1,initial_stats/test_initial/L1_std,initial_stats/test_initial/L2,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L1_std,initial_stats/val_initial/L2
[0.01],0,False,1,3e664_00006,2024-01-18_14-22-51,1705558971,93.70971393585205,93.70971393585205,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,93.70971393585205,1,47566,0.04440641403198242,1,0.09006214141845703,2.0,0.03612811490893364,0.005013587418943644,0.09292000532150269,0.03526909276843071,0.06139795854687691,0.0708066904956279,0.03612811490893364,0.005013587418943644,0.09292000532150269,0.03526909276843071,0.06139795854687691,0,0,0,0,0,0.045151710510253906,1,0.37499523162841797,2.0,0.035801906138658524,0.004997585900127888,0.09267169237136841,0.03512578457593918,0.061349786818027496,0.07069360579379076,0.035801906138658524,0.004997585900127888,0.09267169237136841,0.03512578457593918,0.061349786818027496,0,0,0,0,0,93.61910939216614,2000,93.61910939216614,2000.0,7.194305000305175,1.253186487466097,1.4609747984409331,0.67761682549119,0.8891939772963524,1.1194581222475886,7.194305000305175,1.253186487466097,1.4609747984409331,0.67761682549119,0.8891939772963524,0,0,0,0,0,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.01],1,False,2,3e664_00006,2024-01-18_14-24-26,1705559066,94.42474722862244,188.1344611644745,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,188.1344611644745,2,47566,0.04441118240356445,1,0.13447332382202148,3.0,0.029243992641568184,0.004143641795963049,0.08048349618911743,0.031238241121172905,0.05628357082605362,0.06437112548311587,0.029243992641568184,0.004143641795963049,0.08048349618911743,0.031238241121172905,0.05628357082605362,0,0,0,0,0,0.045310258865356445,1,0.4203054904937744,3.0,0.02967926673591137,0.004231500439345837,0.0809410810470581,0.03134773671627045,0.05699865147471428,0.06504998416099604,0.02967926673591137,0.004231500439345837,0.0809410810470581,0.03134773671627045,0.05699865147471428,0,0,0,0,0,94.33429145812988,2000,187.95340085029602,4000.0,7.172925217628479,1.2485313069820405,1.4579607058763504,0.6766111349463463,0.8888258260786533,1.117376976217982,7.172925217628479,1.2485313069820405,1.4579607058763504,0.6766111349463463,0.8888258260786533,0,0,0,0,0,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.0025],2,False,3,3e664_00006,2024-01-18_14-26-00,1705559160,94.53282427787781,282.6672854423523,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,282.6672854423523,3,47566,0.043961286544799805,1,0.1784346103668213,4.0,0.029171301051974297,0.004416609648615122,0.07469026744365692,0.02999127469956875,0.05930566415190697,0.06645757781182761,0.029171301051974297,0.004143641795963049,0.07469026744365692,0.02999127469956875,0.05628357082605362,0,1,0,0,1,0.04347872734069824,1,0.46378421783447266,4.0,0.02950199879705906,0.004518681671470404,0.07534843683242798,0.030316650867462158,0.059996772557497025,0.06722114006375081,0.02950199879705906,0.004231500439345837,0.07534843683242798,0.030316650867462158,0.05699865147471428,0,1,0,0,1,94.44474220275879,2000,282.3981430530548,6000.0,7.164081350564957,1.2481591237187386,1.4572129890918732,0.6767162413597106,0.8888347691297531,1.1172104205201179,7.164081350564957,1.2481591237187386,1.4572129890918732,0.6766111349463463,0.8888258260786533,0,0,0,1,1,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.0025],3,False,4,3e664_00006,2024-01-18_14-27-32,1705559252,91.51333737373352,374.1806228160858,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,374.1806228160858,4,47566,0.04292702674865723,1,0.22136163711547852,5.0,0.0285794734954834,0.004079004283994436,0.07148530334234238,0.027848780155181885,0.05747588351368904,0.06386708294571183,0.0285794734954834,0.004079004283994436,0.07148530334234238,0.027848780155181885,0.05628357082605362,0,0,0,0,2,0.043505191802978516,1,0.5072894096374512,5.0,0.028182780370116234,0.003953234758228064,0.07085133343935013,0.027499346062541008,0.05654244124889374,0.06287475453811381,0.028182780370116234,0.003953234758228064,0.07085133343935013,0.027499346062541008,0.05654244124889374,0,0,0,0,0,91.42626357078552,2000,373.82440662384033,8000.0,7.164723177194595,1.2479713116288185,1.457145240843296,0.6766386418044568,0.8887716143131256,1.1171263633219022,7.164081350564957,1.2479713116288185,1.457145240843296,0.6766111349463463,0.8887716143131256,1,0,0,2,0,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.000625],4,False,5,3e664_00006,2024-01-18_14-29-04,1705559344,92.58401370048523,466.76463651657104,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,466.76463651657104,5,47566,0.04899930953979492,1,0.27036094665527344,6.0,0.026866190135478973,0.003990576136857271,0.061497725546360016,0.024165356531739235,0.05836642533540726,0.06317100709073167,0.026866190135478973,0.003990576136857271,0.061497725546360016,0.024165356531739235,0.05628357082605362,0,0,0,0,3,0.04833221435546875,1,0.5556216239929199,6.0,0.026845073327422142,0.003970305901020765,0.06144014000892639,0.024070842191576958,0.05823167786002159,0.06301036344142735,0.026845073327422142,0.003953234758228064,0.06144014000892639,0.024070842191576958,0.05654244124889374,0,1,0,0,1,92.48603320121765,2000,466.310439825058,10000.0,7.161094292163849,1.2479454869627953,1.4567427933216095,0.6764978143274785,0.8889451476037502,1.1171148047370938,7.161094292163849,1.2479454869627953,1.4567427933216095,0.6764978143274785,0.8887716143131256,0,0,0,0,1,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.000625],5,False,6,3e664_00006,2024-01-18_14-30-36,1705559436,91.85273718833923,558.6173737049103,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,558.6173737049103,6,47566,0.04315829277038574,1,0.3135192394256592,7.0,0.025726938620209694,0.0037883769255131483,0.06250783801078796,0.02422594092786312,0.05658186227083206,0.06154979224589754,0.025726938620209694,0.0037883769255131483,0.061497725546360016,0.024165356531739235,0.05628357082605362,0,0,1,1,4,0.04319310188293457,1,0.5988147258758545,7.0,0.025812942534685135,0.003706659423187375,0.06225016713142395,0.024023015052080154,0.05594265088438988,0.06088234081560412,0.025812942534685135,0.003706659423187375,0.06144014000892639,0.024023015052080154,0.05594265088438988,0,0,1,0,0,91.76576781272888,2000,558.0762076377869,12000.0,7.1659547748565675,1.247849278151989,1.4566408242583275,0.6764597113132477,0.8889109725058079,1.117071742616377,7.161094292163849,1.247849278151989,1.4566408242583275,0.6764597113132477,0.8887716143131256,1,0,0,0,2,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.00015625],6,False,7,3e664_00006,2024-01-18_14-32-10,1705559530,93.25122356414795,651.8685972690582,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,651.8685972690582,7,47566,0.04389214515686035,1,0.35741138458251953,8.0,0.0281838309019804,0.0038764181081205606,0.06195342540740967,0.022748218849301338,0.057956576347351074,0.06226088746653521,0.025726938620209694,0.0037883769255131483,0.061497725546360016,0.022748218849301338,0.05628357082605362,1,1,2,0,5,0.04435920715332031,1,0.6431739330291748,8.0,0.028447503224015236,0.004003455862402916,0.06253257393836975,0.02311045676469803,0.05890154093503952,0.06327286829599964,0.025812942534685135,0.003706659423187375,0.06144014000892639,0.02311045676469803,0.05594265088438988,1,1,2,0,1,93.16213941574097,2000,651.2383470535278,14000.0,7.159665235996246,1.2473958111405372,1.4561786224246025,0.6762769993841649,0.8888183586001396,1.1168687528714094,7.159665235996246,1.2473958111405372,1.4561786224246025,0.6762769993841649,0.8887716143131256,0,0,0,0,3,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[0.00015625],7,False,8,3e664_00006,2024-01-18_14-33-44,1705559624,94.40239572525024,746.2709929943085,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,746.2709929943085,8,47566,0.04437541961669922,1,0.40178680419921875,9.0,0.027645785361528397,0.004015063401311636,0.05952824652194977,0.023253120481967926,0.05894390866160393,0.0633645279419932,0.025726938620209694,0.0037883769255131483,0.05952824652194977,0.022748218849301338,0.05628357082605362,2,2,0,1,6,0.04454684257507324,1,0.687720775604248,9.0,0.028430558741092682,0.0041987174190580845,0.06001277640461922,0.023494591936469078,0.060388341546058655,0.06479751090171662,0.025812942534685135,0.003706659423187375,0.06001277640461922,0.02311045676469803,0.05594265088438988,2,2,0,1,2,94.31115651130676,2000,745.5495035648346,16000.0,7.162665908575058,1.2481069803833962,1.4565340684056283,0.6765061023831368,0.8890421618521214,1.1171870838778062,7.159665235996246,1.2473958111405372,1.4561786224246025,0.6762769993841649,0.8887716143131256,1,1,1,1,4,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[3.90625e-05],8,False,9,3e664_00006,2024-01-18_14-35-17,1705559717,93.16617631912231,839.4371693134308,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,839.4371693134308,9,47566,0.0440216064453125,1,0.44580841064453125,10.0,0.02784068137407303,0.0038833231665194035,0.06155623123049736,0.022326486185193062,0.058179717510938644,0.062316315411932076,0.025726938620209694,0.0037883769255131483,0.05952824652194977,0.022326486185193062,0.05628357082605362,3,3,1,0,7,0.044619083404541016,1,0.7323398590087891,10.0,0.028077885508537292,0.0038956382777541876,0.061616361141204834,0.022321613505482674,0.05828732252120972,0.06241504848795831,0.025812942534685135,0.003706659423187375,0.06001277640461922,0.022321613505482674,0.05594265088438988,3,3,1,0,3,93.07680916786194,2000,838.6263127326965,18000.0,7.16270480966568,1.2481101126074792,1.4564794576764106,0.6764219189286232,0.8891134658753872,1.1171884857120034,7.159665235996246,1.2473958111405372,1.4561786224246025,0.6762769993841649,0.8887716143131256,2,2,2,2,5,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
[3.90625e-05],9,False,10,3e664_00006,2024-01-18_14-36-51,1705559811,93.91134357452393,933.3485128879547,78244,sepc622.se.cuhk.edu.hk,137.189.58.22,933.3485128879547,10,47566,0.04599595069885254,1,0.4918043613433838,11.0,0.027948148548603058,0.004098299890756607,0.058095987886190414,0.02273309789597988,0.0598459355533123,0.0640179653750149,0.025726938620209694,0.0037883769255131483,0.058095987886190414,0.022326486185193062,0.05628357082605362,4,4,0,1,8,0.04776883125305176,1,0.7801086902618408,11.0,0.02836468629539013,0.004144647624343634,0.05908958241343498,0.023085225373506546,0.060097839683294296,0.0643789377385464,0.025812942534685135,0.003706659423187375,0.05908958241343498,0.022321613505482674,0.05594265088438988,4,4,0,1,4,93.81677556037903,2000,932.4430882930756,20000.0,7.1616025366783145,1.247920131802559,1.4564613169431686,0.6764612257778645,0.8889779063165187,1.1171034561769824,7.159665235996246,1.2473958111405372,1.4561786224246025,0.6762769993841649,0.8887716143131256,3,3,3,3,6,0.32984352111816406,1,0.32984352111816406,1.0,8.166958808898926,0.26881667971611023,1.7065802812576294,0.45135143399238586,0.2551453113555908,0.5184753414735461,0.04565572738647461,1,0.04565572738647461,1.0,8.27333927154541,0.268751859664917,1.712307095527649,0.4508138597011566,0.25596725940704346,0.5184128274502059
