lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
[0.01],0,False,1,19b40_00000,2023-09-18_19-33-28,1695036808,29.746450662612915,29.746450662612915,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,29.746450662612915,1,1178,1.0755488872528076,150,2.629150867462158,300.0,0.001766096834714214,0.00032092435945135854,0.03310254837075869,0.012508339043706655,0.01791436182093458,0.001766096834714214,0.00032092435945135854,0.03310254837075869,0.012508339043706655,0,0,0,0,28.670368194580078,2000,28.670368194580078,2000.0,2.225457323551178,0.7428199304938317,1.1082940349578858,0.5144338222146034,0.8618700194889202,2.225457323551178,0.7428199304938317,1.1082940349578858,0.5144338222146034,0,0,0,0,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.01],1,False,2,19b40_00000,2023-09-18_19-33-57,1695036837,28.90057063102722,58.64702129364014,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,58.64702129364014,2,1178,1.0854549407958984,150,3.7146058082580566,450.0,0.002364970245398581,0.00029001449157173433,0.039293864419062935,0.013288871335486572,0.01702981184780778,0.001766096834714214,0.00029001449157173433,0.03310254837075869,0.012508339043706655,1,0,1,1,27.814621925354004,2000,56.48499011993408,4000.0,2.208667881846428,0.7416818049252033,1.104146706044674,0.5133102737665176,0.8612095011814508,2.208667881846428,0.7416818049252033,1.104146706044674,0.5133102737665176,0,0,0,0,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.0025],2,False,3,19b40_00000,2023-09-18_19-34-26,1695036866,28.98203206062317,87.6290533542633,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,87.6290533542633,3,1178,1.0914933681488037,150,4.80609917640686,600.0,0.0006710025287854174,0.0001272347323053206,0.02043100420385599,0.00790632759531339,0.011279837423709643,0.0006710025287854174,0.0001272347323053206,0.02043100420385599,0.00790632759531339,0,0,0,0,27.889922380447388,2000,84.37491250038147,6000.0,2.2075881097316743,0.7418434016704559,1.1038143231868744,0.5133170803189278,0.8613033157201102,2.2075881097316743,0.7416818049252033,1.1038143231868744,0.5133102737665176,0,1,0,1,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.0025],3,False,4,19b40_00000,2023-09-18_19-34-54,1695036894,28.803048849105835,116.43210220336914,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,116.43210220336914,4,1178,1.0880804061889648,150,5.894179582595825,750.0,0.001159126878871272,0.00012316482393847158,0.026821294017136097,0.008640213186542194,0.011097964855705373,0.0006710025287854174,0.00012316482393847158,0.02043100420385599,0.00790632759531339,1,0,1,1,27.714514017105103,2000,112.08942651748657,8000.0,2.207434539437294,0.7417602706253529,1.1037393863797187,0.5132570595741272,0.8612550555006065,2.207434539437294,0.7416818049252033,1.1037393863797187,0.5132570595741272,0,2,0,0,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.000625],4,False,5,19b40_00000,2023-09-18_19-35-23,1695036923,29.107650995254517,145.53975319862366,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,145.53975319862366,5,1178,1.1052796840667725,150,6.999459266662598,900.0,0.000285300839265498,6.596867193972381e-05,0.013028939925134183,0.005194426185141007,0.008122110066954511,0.000285300839265498,6.596867193972381e-05,0.013028939925134183,0.005194426185141007,0,0,0,0,28.00192093849182,2000,140.0913474559784,10000.0,2.2075865693092345,0.7419862214028835,1.103773698091507,0.5133205832540989,0.8613862208108993,2.207434539437294,0.7416818049252033,1.1037393863797187,0.5132570595741272,1,3,1,1,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.000625],5,False,6,19b40_00000,2023-09-18_19-35-53,1695036953,29.01405382156372,174.55380702018738,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,174.55380702018738,6,1178,1.0939760208129883,150,8.093435287475586,1050.0,0.0004479831938321392,7.210290137057503e-05,0.016092281639575958,0.005756677429502209,0.008491342730721392,0.000285300839265498,6.596867193972381e-05,0.013028939925134183,0.005194426185141007,1,1,1,1,27.9197039604187,2000,168.0110514163971,12000.0,2.207644826412201,0.741928821772337,1.1037423864006997,0.5132613903582096,0.8613529019933334,2.207434539437294,0.7416818049252033,1.1037393863797187,0.5132570595741272,2,4,2,2,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.00015625],6,False,7,19b40_00000,2023-09-18_19-36-21,1695036981,28.929606676101685,203.48341369628906,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,203.48341369628906,7,1178,1.0899784564971924,150,9.183413743972778,1200.0,0.00022306289853683362,5.684405638021417e-05,0.011338460681339105,0.004629321948935589,0.00753949974336588,0.00022306289853683362,5.684405638021417e-05,0.011338460681339105,0.004629321948935589,0,0,0,0,27.839158058166504,2000,195.8502094745636,14000.0,2.207032884955406,0.7418017827272415,1.1035742868781089,0.5131947821080685,0.8612791549359833,2.207032884955406,0.7416818049252033,1.1035742868781089,0.5131947821080685,0,5,0,0,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[0.00015625],7,False,8,19b40_00000,2023-09-18_19-36-50,1695037010,28.9192533493042,232.40266704559326,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,232.40266704559326,8,1178,1.0767793655395508,150,10.260193109512329,1350.0,0.00023601342012019206,5.605314581771381e-05,0.011705155683060487,0.0046391051107396684,0.0074868648857658576,0.00022306289853683362,5.605314581771381e-05,0.011338460681339105,0.004629321948935589,1,0,1,1,27.84214186668396,2000,223.69235134124756,16000.0,2.20760968875885,0.7419909636378288,1.1036528666615486,0.5132522494792938,0.8613889734828446,2.207032884955406,0.7416818049252033,1.1035742868781089,0.5131947821080685,1,6,1,1,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[3.90625e-05],8,False,9,19b40_00000,2023-09-18_19-37-19,1695037039,29.006613731384277,261.40928077697754,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,261.40928077697754,9,1178,1.0720484256744385,150,11.332241535186768,1500.0,0.00018771356563471877,5.412778091946772e-05,0.010097210388630628,0.004307029700527589,0.007357158481334198,0.00018771356563471877,5.412778091946772e-05,0.010097210388630628,0.004307029700527589,0,0,0,0,27.934171438217163,2000,251.62652277946472,18000.0,2.2077684370279314,0.7422498309016228,1.1037161176800727,0.5133040045797825,0.8615392219171585,2.207032884955406,0.7416818049252033,1.1035742868781089,0.5131947821080685,2,7,2,2,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
[3.90625e-05],9,False,10,19b40_00000,2023-09-18_19-37-49,1695037069,29.19752335548401,290.60680413246155,195257,sepc622.se.cuhk.edu.hk,137.189.58.22,290.60680413246155,10,1178,1.0833311080932617,150,12.41557264328003,1650.0,0.00018563155395289263,4.8597988522184704e-05,0.010129153641561667,0.004154737601056695,0.0069712257546420565,0.00018563155395289263,4.8597988522184704e-05,0.010097210388630628,0.004154737601056695,0,0,1,0,28.11382555961609,2000,279.7403483390808,20000.0,2.2073061052560807,0.7420926012694836,1.103548578441143,0.5132332194447518,0.8614479678248035,2.207032884955406,0.7416818049252033,1.103548578441143,0.5131947821080685,3,8,0,3,1.5536019802093506,150,1.5536019802093506,150.0,7.472074499130249,0.3901952526966731,2.2096794033050537,0.5865692003568014,0.6246561075477235
