lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
[0.01],0,False,1,6411b_00039,2023-09-18_21-45-35,1695044735,31.62513518333435,31.62513518333435,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,31.62513518333435,1,1178,0.8578090667724609,150,2.0337514877319336,300.0,0.0011324649630114437,0.00014316875109216199,0.02692530491699775,0.009316168719281754,0.011965314500344819,0.0011324649630114437,0.00014316875109216199,0.02692530491699775,0.009316168719281754,0,0,0,0,30.76682448387146,2000,30.76682448387146,2000.0,2.2210007733106614,0.7422222626656294,1.1067573543190956,0.5134579735696316,0.8615232223600414,2.2210007733106614,0.7422222626656294,1.1067573543190956,0.5134579735696316,0,0,0,0,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.01],1,False,2,6411b_00039,2023-09-18_21-46-09,1695044769,34.13949656486511,65.76463174819946,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,65.76463174819946,2,1178,0.8907053470611572,150,2.924456834793091,450.0,0.0006428940376887719,8.673432967043482e-05,0.020569716567794483,0.007289244864756863,0.009313126739738636,0.0006428940376887719,8.673432967043482e-05,0.020569716567794483,0.007289244864756863,0,0,0,0,33.24828910827637,2000,64.01511359214783,4000.0,2.209141617655754,0.7420972075760365,1.1044157444238663,0.513441065877676,0.8614506414043909,2.209141617655754,0.7420972075760365,1.1044157444238663,0.513441065877676,0,0,0,0,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.0025],2,False,3,6411b_00039,2023-09-18_21-46-42,1695044802,32.38165473937988,98.14628648757935,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,98.14628648757935,3,1178,0.8677792549133301,150,3.792236089706421,600.0,0.001569584352740397,0.00018084246141370386,0.03470362131794294,0.011832140516489745,0.013447767897078826,0.0006428940376887719,8.673432967043482e-05,0.020569716567794483,0.007289244864756863,1,1,1,1,31.513290882110596,2000,95.52840447425842,6000.0,2.207547919511795,0.7418308789134026,1.1040216668844223,0.5133537656664848,0.861296046033768,2.207547919511795,0.7418308789134026,1.1040216668844223,0.5133537656664848,0,0,0,0,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.0025],3,False,4,6411b_00039,2023-09-18_21-47-14,1695044834,32.41696548461914,130.5632519721985,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,130.5632519721985,4,1178,0.8697373867034912,150,4.661973476409912,750.0,0.0004297973064240068,5.890837409727586e-05,0.016441426873207092,0.005826433608308435,0.00767517909219556,0.0004297973064240068,5.890837409727586e-05,0.016441426873207092,0.005826433608308435,0,0,0,0,31.546683311462402,2000,127.07508778572083,8000.0,2.2076296550035477,0.7418589918613434,1.1040960779190063,0.5134242207407952,0.8613123660213775,2.207547919511795,0.7418308789134026,1.1040216668844223,0.5133537656664848,1,1,1,1,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.000625],4,False,5,6411b_00039,2023-09-18_21-47-47,1695044867,32.782443046569824,163.3456950187683,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,163.3456950187683,5,1178,0.9031615257263184,150,5.5651350021362305,900.0,0.00041689676931127906,5.487961267742018e-05,0.01653308842331171,0.005834229895845056,0.007408077529117806,0.00041689676931127906,5.487961267742018e-05,0.016441426873207092,0.005826433608308435,0,0,1,1,31.87882399559021,2000,158.95391178131104,10000.0,2.2078788739442827,0.7421878786087036,1.104153464615345,0.5134769495427608,0.8615032667429089,2.207547919511795,0.7418308789134026,1.1040216668844223,0.5133537656664848,2,2,2,2,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.000625],5,False,6,6411b_00039,2023-09-18_21-48-20,1695044900,32.724847078323364,196.07054209709167,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,196.07054209709167,6,1178,0.9059486389160156,150,6.471083641052246,1050.0,0.0002766603347845376,4.013886423005412e-05,0.013094215908398231,0.00471875705756247,0.006335523990172724,0.0002766603347845376,4.013886423005412e-05,0.013094215908398231,0.00471875705756247,0,0,0,0,31.818421840667725,2000,190.77233362197876,12000.0,2.2078474301099775,0.742015560299158,1.1041323365569116,0.5134566048681736,0.8614032506899182,2.207547919511795,0.7418308789134026,1.1040216668844223,0.5133537656664848,3,3,3,3,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.00015625],6,False,7,6411b_00039,2023-09-18_21-48-53,1695044933,33.103249311447144,229.17379140853882,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,229.17379140853882,7,1178,0.922081470489502,150,7.393165111541748,1200.0,0.00024406651587923988,3.594147608964704e-05,0.012192561117311318,0.004382825680077076,0.005995121023769832,0.00024406651587923988,3.594147608964704e-05,0.012192561117311318,0.004382825680077076,0,0,0,0,32.180673122406006,2000,222.95300674438477,14000.0,2.2070081634521483,0.7417214466631412,1.1039104965925217,0.5133272095024586,0.8612325160275482,2.2070081634521483,0.7417214466631412,1.1039104965925217,0.5133272095024586,0,0,0,0,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[0.00015625],7,False,8,6411b_00039,2023-09-18_21-49-26,1695044966,33.45728278160095,262.63107419013977,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,262.63107419013977,8,1178,0.87060546875,150,8.263770580291748,1350.0,0.00023355065214370068,3.486208244188068e-05,0.011920652817934752,0.004324957293768724,0.005904412116534607,0.00023355065214370068,3.486208244188068e-05,0.011920652817934752,0.004324957293768724,0,0,0,0,32.58615517616272,2000,255.53916192054749,16000.0,2.2075357776880264,0.7419668881893158,1.1040317828655244,0.513440803706646,0.8613749985861651,2.2070081634521483,0.7417214466631412,1.1039104965925217,0.5133272095024586,1,1,1,1,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[3.90625e-05],8,False,9,6411b_00039,2023-09-18_21-49-58,1695044998,32.13095545768738,294.76202964782715,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,294.76202964782715,9,1178,0.8894364833831787,150,9.153207063674927,1500.0,0.00021683839712447178,3.28912856154299e-05,0.011311820180465778,0.00411651716567576,0.005735092467905805,0.00021683839712447178,3.28912856154299e-05,0.011311820180465778,0.00411651716567576,0,0,0,0,31.241036653518677,2000,286.78019857406616,18000.0,2.2074161508083345,0.7419703122079372,1.104069081366062,0.51345785343647,0.861376986114638,2.2070081634521483,0.7417214466631412,1.1039104965925217,0.5133272095024586,2,2,2,2,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
[3.90625e-05],9,False,10,6411b_00039,2023-09-18_21-50-30,1695045030,31.263237953186035,326.0252676010132,357428,sepc622.se.cuhk.edu.hk,137.189.58.22,326.0252676010132,10,1178,0.8675241470336914,150,10.020731210708618,1650.0,0.0002341055971919559,3.5315064427171216e-05,0.011979239402959745,0.004356856582065424,0.005942647930608982,0.00021683839712447178,3.28912856154299e-05,0.011311820180465778,0.00411651716567576,1,1,1,1,30.395231246948242,2000,317.1754298210144,20000.0,2.207424899458885,0.7419973419606686,1.1040116785764693,0.5134435269236565,0.8613926758225128,2.2070081634521483,0.7417214466631412,1.1039104965925217,0.5133272095024586,3,3,3,3,1.1759424209594727,150,1.1759424209594727,150.0,3.744529651006063,0.3587005650997162,1.80969207127889,0.5874344086647034,0.5989161586563817
