lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L1_std,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/best/L1_std,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,val/last improve/L1_std,test/current/time,test/current/steps,test/current/overall time,test/current/overall steps,test/current/mse,test/current/L2^2,test/current/mae,test/current/L1,test/current/L1_std,test/current/L2,test/best/mse,test/best/L2^2,test/best/mae,test/best/L1,test/best/L1_std,test/last improve/mse,test/last improve/L2^2,test/last improve/mae,test/last improve/L1,test/last improve/L1_std,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L1_std,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/best/L1_std,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,train/last improve/L1_std,initial_stats/test_initial/time,initial_stats/test_initial/steps,initial_stats/test_initial/overall time,initial_stats/test_initial/overall steps,initial_stats/test_initial/mse,initial_stats/test_initial/L2^2,initial_stats/test_initial/mae,initial_stats/test_initial/L1,initial_stats/test_initial/L1_std,initial_stats/test_initial/L2,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L1_std,initial_stats/val_initial/L2
[0.01],0,False,1,81849_00002,2024-01-11_16-09-49,1704960589,116.15899181365967,116.15899181365967,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,116.15899181365967,1,218286,0.04635214805603027,1,0.09739875793457031,2.0,0.013266270980238914,0.0011790430871769786,0.07098438590765,0.02538043074309826,0.023127498105168343,0.034337196845068446,0.013266270980238914,0.0011790430871769786,0.07098438590765,0.02538043074309826,0.023127498105168343,0,0,0,0,0,0.048061370849609375,1,0.3867623805999756,2.0,0.013788629323244095,0.001192434225231409,0.07159073650836945,0.025513028725981712,0.02327067218720913,0.03453164092873968,0.013788629323244095,0.001192434225231409,0.07159073650836945,0.025513028725981712,0.02327067218720913,0,0,0,0,0,116.06336879730225,2000,116.06336879730225,2000.0,8.136215481519699,1.3198996946215629,1.5179070761203766,0.699869074344635,0.9062729663848877,1.148868876165406,8.136215481519699,1.3198996946215629,1.5179070761203766,0.699869074344635,0.9062729663848877,0,0,0,0,0,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.01],1,False,2,81849_00002,2024-01-11_16-11-45,1704960705,115.1492338180542,231.30822563171387,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,231.30822563171387,2,218286,0.04630088806152344,1,0.14369964599609375,3.0,0.011061112396419048,0.0013168043224141002,0.06707920879125595,0.02559753507375717,0.025721121579408646,0.036287798533585644,0.011061112396419048,0.0011790430871769786,0.06707920879125595,0.02538043074309826,0.023127498105168343,0,1,0,1,1,0.04740476608276367,1,0.43416714668273926,3.0,0.010558882728219032,0.001302184071391821,0.06628570705652237,0.025444144383072853,0.025588765740394592,0.036085787664838644,0.010558882728219032,0.001192434225231409,0.06628570705652237,0.025444144383072853,0.02327067218720913,0,1,0,0,1,115.05466985702515,2000,231.1180386543274,4000.0,8.09757301735878,1.3053541848063468,1.5115529527664184,0.6967481369972229,0.9050716727674007,1.1425209778408214,8.09757301735878,1.3053541848063468,1.5115529527664184,0.6967481369972229,0.9050716727674007,0,0,0,0,0,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.0025],2,False,3,81849_00002,2024-01-11_16-13-41,1704960821,116.21175789833069,347.51998353004456,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,347.51998353004456,3,218286,0.04587411880493164,1,0.1895737648010254,4.0,0.005911143962293863,0.0004850799741689116,0.04768191650509834,0.01626272313296795,0.014852798543870449,0.02202453119067263,0.005911143962293863,0.0004850799741689116,0.04768191650509834,0.01626272313296795,0.014852798543870449,0,0,0,0,0,0.0467076301574707,1,0.48087477684020996,4.0,0.005813024938106537,0.0004782772739417851,0.04770491644740105,0.016315899789333344,0.0145626375451684,0.0218695512972211,0.005813024938106537,0.0004782772739417851,0.04770491644740105,0.016315899789333344,0.0145626375451684,0,0,0,0,0,116.11827874183655,2000,347.23631739616394,6000.0,8.087163926839828,1.305626908659935,1.5106652175188064,0.6968227171897888,0.9054489300251007,1.142640323400122,8.087163926839828,1.3053541848063468,1.5106652175188064,0.6967481369972229,0.9050716727674007,0,1,0,1,1,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.0025],3,False,4,81849_00002,2024-01-11_16-15-40,1704960940,118.83081889152527,466.3508024215698,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,466.3508024215698,4,218286,0.04565000534057617,1,0.23522377014160156,5.0,0.006434218492358923,0.0005520176491700113,0.04784463718533516,0.01723211258649826,0.015971040353178978,0.023495055845220103,0.005911143962293863,0.0004850799741689116,0.04768191650509834,0.01626272313296795,0.014852798543870449,1,1,1,1,1,0.0468137264251709,1,0.5276885032653809,5.0,0.006344260647892952,0.0005556725664064288,0.047799479216337204,0.017229663208127022,0.01608767919242382,0.02357270808385046,0.005813024938106537,0.0004782772739417851,0.04770491644740105,0.016315899789333344,0.0145626375451684,1,1,1,1,1,118.73753190040588,2000,465.9738492965698,8000.0,8.09016735458374,1.3050076068639755,1.5106634493470192,0.6967537917196751,0.9051414192914963,1.1423692953086473,8.087163926839828,1.3050076068639755,1.5106634493470192,0.6967481369972229,0.9050716727674007,1,0,0,2,2,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.000625],4,False,5,81849_00002,2024-01-11_16-17-40,1704961060,120.51946306228638,586.8702654838562,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,586.8702654838562,5,218286,0.04503369331359863,1,0.2802574634552002,6.0,0.0017471417086198926,0.00020138378022238612,0.025937333703041077,0.010034644976258278,0.010034467093646526,0.014190975309061252,0.0017471417086198926,0.00020138378022238612,0.025937333703041077,0.010034644976258278,0.010034467093646526,0,0,0,0,0,0.045769453048706055,1,0.5734579563140869,6.0,0.0018025245517492294,0.00019804677867796272,0.026097839698195457,0.009990481659770012,0.009911502711474895,0.014072909389247226,0.0018025245517492294,0.00019804677867796272,0.026097839698195457,0.009990481659770012,0.009911502711474895,0,0,0,0,0,120.42782521247864,2000,586.4016745090485,10000.0,8.080954295396804,1.3048274627327918,1.5098404817581177,0.6964963089823722,0.905332053720951,1.1422904458730239,8.080954295396804,1.3048274627327918,1.5098404817581177,0.6964963089823722,0.9050716727674007,0,0,0,0,3,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.000625],5,False,6,81849_00002,2024-01-11_16-19-36,1704961176,115.30809545516968,702.1783609390259,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,702.1783609390259,6,218286,0.04588460922241211,1,0.3261420726776123,7.0,0.0028039240278303623,0.0003209994756616652,0.035970013588666916,0.013462906703352928,0.011821623891592026,0.01791645823430695,0.0017471417086198926,0.00020138378022238612,0.025937333703041077,0.010034644976258278,0.010034467093646526,1,1,1,1,1,0.04655194282531738,1,0.6200098991394043,7.0,0.0027786418795585632,0.00032134237699210644,0.03598877787590027,0.013440912589430809,0.011861087754368782,0.017926025130856713,0.0018025245517492294,0.00019804677867796272,0.026097839698195457,0.009990481659770012,0.009911502711474895,1,1,1,1,1,115.21470332145691,2000,701.6163778305054,12000.0,8.08443911242485,1.3047165002822876,1.5098993704915047,0.6965082866847515,0.9052597352862358,1.1422418746842928,8.080954295396804,1.3047165002822876,1.5098404817581177,0.6964963089823722,0.9050716727674007,1,0,1,1,4,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.00015625],6,False,7,81849_00002,2024-01-11_16-21-30,1704961290,114.54268074035645,816.7210416793823,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,816.7210416793823,7,218286,0.045763254165649414,1,0.3719053268432617,8.0,0.0016216812655329704,0.00013928086264058948,0.023939818143844604,0.008570432662963867,0.008113512769341469,0.011801731340807139,0.0016216812655329704,0.00013928086264058948,0.023939818143844604,0.008570432662963867,0.008113512769341469,0,0,0,0,0,0.04616689682006836,1,0.6661767959594727,8.0,0.0016380216693505645,0.0001403651258442551,0.023949386551976204,0.008566269651055336,0.008184418082237244,0.011847578902216903,0.0016380216693505645,0.0001403651258442551,0.023949386551976204,0.008566269651055336,0.008184418082237244,0,0,0,0,0,114.44987154006958,2000,816.066249370575,14000.0,8.078546897888184,1.3047867293953896,1.5095841180682181,0.6963664537966251,0.9054316894114017,1.1422726160577386,8.078546897888184,1.3047165002822876,1.5095841180682181,0.6963664537966251,0.9050716727674007,0,1,0,0,5,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[0.00015625],7,False,8,81849_00002,2024-01-11_16-23-25,1704961405,114.37500953674316,931.0960512161255,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,931.0960512161255,8,218286,0.04747653007507324,1,0.41938185691833496,9.0,0.0015335463685914874,0.00011344979429850355,0.020228605717420578,0.0073022544384002686,0.0077541847713291645,0.010651281345382985,0.0015335463685914874,0.00011344979429850355,0.020228605717420578,0.0073022544384002686,0.0077541847713291645,0,0,0,0,0,0.04748082160949707,1,0.7136576175689697,9.0,0.0015623196959495544,0.00011302370694465935,0.02032327465713024,0.007329707965254784,0.007700622081756592,0.010631260835134248,0.0015623196959495544,0.00011302370694465935,0.02032327465713024,0.007329707965254784,0.007700622081756592,0,0,0,0,0,114.2790048122406,2000,930.3452541828156,16000.0,8.083626061677933,1.3045259429216385,1.509632033407688,0.6964095616936684,0.905256078183651,1.1421584578864872,8.078546897888184,1.3045259429216385,1.5095841180682181,0.6963664537966251,0.9050716727674007,1,0,1,1,6,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[3.90625e-05],8,False,9,81849_00002,2024-01-11_16-25-19,1704961519,114.53478980064392,1045.6308410167694,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,1045.6308410167694,9,218286,0.04469728469848633,1,0.4640791416168213,10.0,0.005126933567225933,0.00013309891801327467,0.03119497373700142,0.008541617542505264,0.007755009923130274,0.011536850437327974,0.0015335463685914874,0.00011344979429850355,0.020228605717420578,0.0073022544384002686,0.0077541847713291645,1,1,1,1,1,0.04582405090332031,1,0.75948166847229,10.0,0.005322383716702461,0.0001355201384285465,0.031436968594789505,0.008569312281906605,0.007879565469920635,0.011641311714259115,0.0015623196959495544,0.00011302370694465935,0.02032327465713024,0.007329707965254784,0.007700622081756592,1,1,1,1,1,114.44333028793335,2000,1044.788584470749,18000.0,8.076263043642044,1.3044273662567138,1.509304421365261,0.6961930870413781,0.9053741970658302,1.1421153033983538,8.076263043642044,1.3044273662567138,1.509304421365261,0.6961930870413781,0.9050716727674007,0,0,0,0,7,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
[3.90625e-05],9,False,10,81849_00002,2024-01-11_16-27-15,1704961635,115.78646421432495,1161.4173052310944,307388,sepc622.se.cuhk.edu.hk,137.189.58.22,1161.4173052310944,10,218286,0.05109715461730957,1,0.5151762962341309,11.0,0.0006487881182692945,9.722510731080547e-05,0.016225621104240417,0.0067061479203403,0.00722863245755434,0.009860279271440817,0.0006487881182692945,9.722510731080547e-05,0.016225621104240417,0.0067061479203403,0.00722863245755434,0,0,0,0,0,0.050755977630615234,1,0.8102376461029053,11.0,0.0006634623277932405,9.844173473538831e-05,0.016355309635400772,0.006736076436936855,0.0072847409173846245,0.009921780824800974,0.0006634623277932405,9.844173473538831e-05,0.016355309635400772,0.006736076436936855,0.0072847409173846245,0,0,0,0,0,115.68381023406982,2000,1160.4723947048187,20000.0,8.088382006883622,1.305744785308838,1.5101758003234864,0.696693909227848,0.9057158414721489,1.142691903055604,8.076263043642044,1.3044273662567138,1.509304421365261,0.6961930870413781,0.9050716727674007,1,1,1,1,8,0.3387010097503662,1,0.3387010097503662,1.0,9.616037368774414,0.2928643822669983,1.8462673425674438,0.4646845757961273,0.277368426322937,0.5411694579953661,0.05104660987854004,1,0.05104660987854004,1.0,9.92619514465332,0.29064270853996277,1.8390125036239624,0.4621390402317047,0.27761635184288025,0.5391128903485455
