lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
[0.01],0,False,1,198a3_00001,2023-10-01_17-59-37,1696154377,48.85935115814209,48.85935115814209,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,48.85935115814209,1,17558,1.2992820739746094,150,2.852433919906616,300.0,0.006199418644731243,0.0005882886665252348,0.06357094417015711,0.02048864868779977,0.024254662779045904,0.006199418644731243,0.0005882886665252348,0.06357094417015711,0.02048864868779977,0,0,0,0,47.55928182601929,2000,47.55928182601929,2000.0,2.323383464694023,0.8126129918098449,1.123807676911354,0.5318286611139774,0.9014504932661832,2.323383464694023,0.8126129918098449,1.123807676911354,0.5318286611139774,0,0,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.01],1,False,2,198a3_00001,2023-10-01_18-00-23,1696154423,45.90469527244568,94.76404643058777,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,94.76404643058777,2,17558,1.2674484252929688,150,4.119882345199585,450.0,0.0011047071195207537,0.0001390569446569619,0.02583329829076926,0.008912513436128696,0.011792240866644554,0.0011047071195207537,0.0001390569446569619,0.02583329829076926,0.008912513436128696,0,0,0,0,44.63666129112244,2000,92.19594311714172,4000.0,2.313899599432945,0.8114811615347862,1.121039872765541,0.5310515129566192,0.9008224916901144,2.313899599432945,0.8114811615347862,1.121039872765541,0.5310515129566192,0,0,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.0025],2,False,3,198a3_00001,2023-10-01_18-01-10,1696154470,46.70464086532593,141.4686872959137,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,141.4686872959137,3,17558,1.2874853610992432,150,5.407367706298828,600.0,0.000452712097321637,6.573477633840715e-05,0.01717091217637062,0.006064038273567955,0.008107698584580408,0.000452712097321637,6.573477633840715e-05,0.01717091217637062,0.006064038273567955,0,0,0,0,45.41635060310364,2000,137.61229372024536,6000.0,2.3121510018110274,0.8116185303628445,1.120146806716919,0.5308424776494503,0.9008987347992251,2.3121510018110274,0.8114811615347862,1.120146806716919,0.5308424776494503,0,1,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.0025],3,False,4,198a3_00001,2023-10-01_18-01-57,1696154517,47.0455482006073,188.514235496521,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,188.514235496521,4,17558,1.2875385284423828,150,6.694906234741211,750.0,0.0010246898257173598,0.0001232857393430701,0.025696280399958294,0.008805236183106899,0.011103411157976188,0.000452712097321637,6.573477633840715e-05,0.01717091217637062,0.006064038273567955,1,1,1,1,45.75736665725708,2000,183.36966037750244,8000.0,2.3118318071365356,0.8114260263442993,1.120118633210659,0.530805468827486,0.9007918884760782,2.3118318071365356,0.8114260263442993,1.120118633210659,0.530805468827486,0,0,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.000625],4,False,5,198a3_00001,2023-10-01_18-02-43,1696154563,45.491368532180786,234.00560402870178,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,234.00560402870178,5,17558,1.2830533981323242,150,7.977959632873535,900.0,0.00021793572959722952,3.096512283567184e-05,0.01169425825898846,0.004126249235123396,0.0055646314195705576,0.00021793572959722952,3.096512283567184e-05,0.01169425825898846,0.004126249235123396,0,0,0,0,44.207515239715576,2000,227.57717561721802,10000.0,2.3116959830522537,0.8116820259690285,1.1199943370223044,0.5307722179889679,0.9009339742561763,2.3116959830522537,0.8114260263442993,1.1199943370223044,0.5307722179889679,0,1,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.000625],5,False,6,198a3_00001,2023-10-01_18-03-30,1696154610,47.71349501609802,281.7190990447998,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,281.7190990447998,6,17558,1.2889697551727295,150,9.266929388046265,1050.0,0.0003830423213851949,4.440074122006384e-05,0.016206146826346714,0.005422124856462081,0.00666338811867235,0.00021793572959722952,3.096512283567184e-05,0.01169425825898846,0.004126249235123396,1,1,1,1,46.42387914657593,2000,274.00105476379395,12000.0,2.312253362774849,0.8117936666607857,1.1201209014654159,0.5308294751644135,0.9009959304351967,2.3116959830522537,0.8114260263442993,1.1199943370223044,0.5307722179889679,1,2,1,1,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.00015625],6,False,7,198a3_00001,2023-10-01_18-04-17,1696154657,46.79848122596741,328.5175802707672,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,328.5175802707672,7,17558,1.2558836936950684,150,10.522813081741333,1200.0,9.249294952799877e-05,1.4991987312290196e-05,0.007457724216704567,0.0026708865351974965,0.0038719487744920122,9.249294952799877e-05,1.4991987312290196e-05,0.007457724216704567,0.0026708865351974965,0,0,0,0,45.54192233085632,2000,319.54297709465027,14000.0,2.311545483350754,0.8117075333893299,1.1198481824994087,0.5307187384665012,0.9009481302435396,2.311545483350754,0.8114260263442993,1.1198481824994087,0.5307187384665012,0,3,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[0.00015625],7,False,8,198a3_00001,2023-10-01_18-05-05,1696154705,47.62242150306702,376.14000177383423,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,376.14000177383423,8,17558,1.2677350044250488,150,11.790548086166382,1350.0,0.00019218435724421094,2.9608651178326303e-05,0.010980171989649535,0.0039868482730040945,0.005441383204510256,9.249294952799877e-05,1.4991987312290196e-05,0.007457724216704567,0.0026708865351974965,1,1,1,1,46.353943824768066,2000,365.89692091941833,16000.0,2.311443078279495,0.8114664673805236,1.1198695302009583,0.5307120062410832,0.9008143356877285,2.311443078279495,0.8114260263442993,1.1198481824994087,0.5307120062410832,0,4,1,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[3.90625e-05],8,False,9,198a3_00001,2023-10-01_18-05-52,1696154752,46.730849742889404,422.87085151672363,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,422.87085151672363,9,17558,1.2545373439788818,150,13.045085430145264,1500.0,0.00011574237617120767,1.864512350342314e-05,0.008619360563655695,0.0031616343340526024,0.004317999942499206,9.249294952799877e-05,1.4991987312290196e-05,0.007457724216704567,0.0026708865351974965,2,2,2,2,45.47571873664856,2000,411.3726396560669,18000.0,2.31161156976223,0.8117199808955192,1.1199412472844124,0.5307666419744491,0.9009550382208422,2.311443078279495,0.8114260263442993,1.1198481824994087,0.5307120062410832,1,5,2,1,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
[3.90625e-05],9,False,10,198a3_00001,2023-10-01_18-06-39,1696154799,47.459856033325195,470.3307075500488,16147,sepc622.se.cuhk.edu.hk,137.189.58.22,470.3307075500488,10,17558,1.265289068222046,150,14.31037449836731,1650.0,6.709202056905876e-05,1.1335023342932497e-05,0.006148743769153952,0.002204879728766779,0.003366752640591895,6.709202056905876e-05,1.1335023342932497e-05,0.006148743769153952,0.002204879728766779,0,0,0,0,46.19398093223572,2000,457.5666205883026,20000.0,2.3112487436532976,0.8114874347448349,1.1197824673056602,0.5306951495409011,0.9008259736180095,2.3112487436532976,0.8114260263442993,1.1197824673056602,0.5306951495409011,0,6,0,0,1.5531518459320068,150,1.5531518459320068,150.0,4.092644249598186,0.4006056181589762,1.9125343338648477,0.6259288616975148,0.6329341341395456
