lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
[0.01],0,False,1,df0cc_00000,2023-10-01_19-31-00,1696159860,45.503522634506226,45.503522634506226,44118,sepc622.se.cuhk.edu.hk,137.189.58.22,45.503522634506226,1,13285,1.8547580242156982,150,4.07509446144104,300.0,0.05682922522226969,0.006941324587290486,0.18720610509316127,0.06600346013903619,0.08331461208749931,0.05682922522226969,0.006941324587290486,0.18720610509316127,0.06600346013903619,0,0,0,0,43.64811110496521,2000,43.64811110496521,2000.0,2.055171108007431,0.7225197882950306,1.0547290245294572,0.5277310863435268,0.8500116400938463,2.055171108007431,0.7225197882950306,1.0547290245294572,0.5277310863435268,0,0,0,0,2.220336437225342,150,2.220336437225342,150.0,5.138704512914022,0.3194889491796494,1.787397386233012,0.5238598310947418,0.5652335350805447
[0.01],1,False,2,df0cc_00000,2023-10-01_19-31-47,1696159907,46.80351638793945,92.30703902244568,44118,sepc622.se.cuhk.edu.hk,137.189.58.22,92.30703902244568,2,13285,2.0108885765075684,150,6.085983037948608,450.0,0.055386677657564484,0.007070337409774462,0.18617160965998966,0.06644208545486133,0.08408529841639656,0.055386677657564484,0.006941324587290486,0.18617160965998966,0.06600346013903619,0,1,0,1,44.79198479652405,2000,88.44009590148926,4000.0,2.047289976358414,0.7209066030085087,1.052584669828415,0.5271039930880069,0.8490621903067577,2.047289976358414,0.7209066030085087,1.052584669828415,0.5271039930880069,0,0,0,0,2.220336437225342,150,2.220336437225342,150.0,5.138704512914022,0.3194889491796494,1.787397386233012,0.5238598310947418,0.5652335350805447
[0.0025],2,False,3,df0cc_00000,2023-10-01_19-32-33,1696159953,45.86774468421936,138.17478370666504,44118,sepc622.se.cuhk.edu.hk,137.189.58.22,138.17478370666504,3,13285,1.8691391944885254,150,7.955122232437134,600.0,0.054115810319781306,0.006919920931880673,0.18440455804268518,0.06575545608997345,0.08318606212509805,0.054115810319781306,0.006919920931880673,0.18440455804268518,0.06575545608997345,0,0,0,0,43.99803638458252,2000,132.43813228607178,6000.0,2.045828567504883,0.7209546856582165,1.0520773646235466,0.5270211427509784,0.8490905049864923,2.045828567504883,0.7209066030085087,1.0520773646235466,0.5270211427509784,0,1,0,0,2.220336437225342,150,2.220336437225342,150.0,5.138704512914022,0.3194889491796494,1.787397386233012,0.5238598310947418,0.5652335350805447
[0.0025],3,False,4,df0cc_00000,2023-10-01_19-33-20,1696160000,47.00909996032715,185.1838836669922,44118,sepc622.se.cuhk.edu.hk,137.189.58.22,185.1838836669922,4,13285,1.9678940773010254,150,9.92301630973816,750.0,0.054263771772384645,0.0069833145880450805,0.18479822059472403,0.06606479888161024,0.08356622875327736,0.054115810319781306,0.006919920931880673,0.18440455804268518,0.06575545608997345,1,1,1,1,45.040483474731445,2000,177.47861576080322,8000.0,2.045905807733536,0.7208456380069256,1.0521178839802743,0.5270165136158467,0.8490262881718832,2.045828567504883,0.7208456380069256,1.0520773646235466,0.5270165136158467,1,0,1,0,2.220336437225342,150,2.220336437225342,150.0,5.138704512914022,0.3194889491796494,1.787397386233012,0.5238598310947418,0.5652335350805447
[0.000625],4,False,5,df0cc_00000,2023-10-01_19-34-07,1696160047,46.46201038360596,231.64589405059814,44118,sepc622.se.cuhk.edu.hk,137.189.58.22,231.64589405059814,5,13285,1.8925960063934326,150,11.815612316131592,900.0,0.0539016945908467,0.006637845725441973,0.18367154906193414,0.06488418355584144,0.0814729754301509,0.0539016945908467,0.006637845725441973,0.18367154906193414,0.06488418355584144,0,0,0,0,44.56882357597351,2000,222.04743933677673,10000.0,2.0452455115318298,0.7208489843606949,1.0518847787380219,0.5269190382361412,0.849028258870513,2.0452455115318298,0.7208456380069256,1.0518847787380219,0.5269190382361412,0,1,0,0,2.220336437225342,150,2.220336437225342,150.0,5.138704512914022,0.3194889491796494,1.787397386233012,0.5238598310947418,0.5652335350805447
