lr_groups,iter,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
[0.01],0,False,1,df0cc_00002,2023-10-01_19-31-12,1696159872,57.06596374511719,57.06596374511719,44120,sepc622.se.cuhk.edu.hk,137.189.58.22,57.06596374511719,1,21925,2.0743746757507324,150,4.536580324172974,300.0,0.05667208842933178,0.0070305419930567345,0.18816163420677184,0.06692685897151629,0.08384832731221735,0.05667208842933178,0.0070305419930567345,0.18816163420677184,0.06692685897151629,0,0,0,0,54.99067139625549,2000,54.99067139625549,2000.0,2.0569681651592253,0.7221159106492996,1.0553044543862342,0.5280164720714092,0.8497740350524365,2.0569681651592253,0.7221159106492996,1.0553044543862342,0.5280164720714092,0,0,0,0,2.462205648422241,150,2.462205648422241,150.0,5.490828774770101,0.3297484866778056,1.840647513071696,0.5283809014161428,0.5742373086780461
[0.01],1,False,2,df0cc_00002,2023-10-01_19-32-09,1696159929,56.51061987876892,113.57658362388611,44120,sepc622.se.cuhk.edu.hk,137.189.58.22,113.57658362388611,2,21925,1.9748039245605469,150,6.5113842487335205,450.0,0.055254916871587435,0.006682364900285999,0.18598369687795638,0.0654392063121001,0.08174573322373467,0.055254916871587435,0.006682364900285999,0.18598369687795638,0.0654392063121001,0,0,0,0,54.5351243019104,2000,109.5257956981659,4000.0,2.0474734600782396,0.7208845607042312,1.0526561138033868,0.5271408796608448,0.8490492098248671,2.0474734600782396,0.7208845607042312,1.0526561138033868,0.5271408796608448,0,0,0,0,2.462205648422241,150,2.462205648422241,150.0,5.490828774770101,0.3297484866778056,1.840647513071696,0.5283809014161428,0.5742373086780461
[0.0025],2,False,3,df0cc_00002,2023-10-01_19-33-03,1696159983,54.64624881744385,168.22283244132996,44120,sepc622.se.cuhk.edu.hk,137.189.58.22,168.22283244132996,3,21925,1.987924575805664,150,8.499308824539185,600.0,0.05474364951252937,0.0067198288006087145,0.18422505021095276,0.06522893885771433,0.08197456191166083,0.05474364951252937,0.006682364900285999,0.18422505021095276,0.06522893885771433,0,1,0,0,52.65757369995117,2000,162.18336939811707,6000.0,2.045823612689972,0.7208703303933144,1.0520934315919876,0.527043938845396,0.8490408296385483,2.045823612689972,0.7208703303933144,1.0520934315919876,0.527043938845396,0,0,0,0,2.462205648422241,150,2.462205648422241,150.0,5.490828774770101,0.3297484866778056,1.840647513071696,0.5283809014161428,0.5742373086780461
[0.0025],3,False,4,df0cc_00002,2023-10-01_19-33-58,1696160038,54.44781732559204,222.670649766922,44120,sepc622.se.cuhk.edu.hk,137.189.58.22,222.670649766922,4,21925,1.9771242141723633,150,10.476433038711548,750.0,0.05429450740416845,0.0067291755353411035,0.18371217727661132,0.06507655918598175,0.08203155207199912,0.05429450740416845,0.006682364900285999,0.18371217727661132,0.06507655918598175,0,2,0,0,52.469921827316284,2000,214.65329122543335,8000.0,2.0459394392967223,0.7207805866599083,1.0521596749424935,0.5270195334851742,0.8489879779242508,2.045823612689972,0.7207805866599083,1.0520934315919876,0.5270195334851742,1,0,1,0,2.462205648422241,150,2.462205648422241,150.0,5.490828774770101,0.3297484866778056,1.840647513071696,0.5283809014161428,0.5742373086780461
